State,CMS Certification Number (CCN),Provider Name,Address,City/Town,ZIP Code,Telephone Number,Type of Ownership,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Occupational Therapy Services,Offers Speech Pathology Services,Offers Medical Social Services,Offers Home Health Aide Services,Certification Date,Quality of patient care star rating,Footnote for quality of patient care star rating,Numerator for how often the home health team began their patients' care in a timely manner,Denominator for how often the home health team began their patients' care in a timely manner,How often the home health team began their patients' care in a timely manner,Footnote for how often the home health team began their patients' care in a timely manner,Numerator for how often the home health team determined whether patients received a flu shot for the current flu season,Denominator for how often the home health team determined whether patients received a flu shot for the current flu season,How often the home health team determined whether patients received a flu shot for the current flu season,Footnote for how often the home health team determined whether patients received a flu shot for the current flu season,Numerator for how often patients got better at walking or moving around,Denominator for how often patients got better at walking or moving around,How often patients got better at walking or moving around,Footnote for how often patients got better at walking or moving around,Numerator for how often patients got better at getting in and out of bed,Denominator for how often patients got better at getting in and out of bed,How often patients got better at getting in and out of bed,Footnote for how often patients got better at getting in and out of bed,Numerator for how often patients got better at bathing,Denominator for how often patients got better at bathing,How often patients got better at bathing,Footnote for how often patients got better at bathing,Numerator for how often patients' breathing improved,Denominator for how often patients' breathing improved,How often patients' breathing improved,Footnote for how often patients' breathing improved,Numerator for how often patients got better at taking their drugs correctly by mouth,Denominator for how often patients got better at taking their drugs correctly by mouth,How often patients got better at taking their drugs correctly by mouth,Footnote for how often patients got better at taking their drugs correctly by mouth,Numerator for Changes in skin integrity post-acute care: pressure ulcer/injury,Denominator for Changes in skin integrity post-acute care: pressure ulcer/injury,Changes in skin integrity post-acute care: pressure ulcer/injury,Footnote Changes in skin integrity post-acute care: pressure ulcer/injury,Numerator for how often physician-recommended actions to address medication issues were completely timely,Denominator for how often physician-recommended actions to address medication issues were completely timely,How often physician-recommended actions to address medication issues were completely timely,Footnote for how often physician-recommended actions to address medication issues were completely timely,Numerator for Percent of Residents Experiencing One or More Falls with Major Injury,Denominator for Percent of Residents Experiencing One or More Falls with Major Injury,Percent of Residents Experiencing One or More Falls with Major Injury,Footnote for Percent of Residents Experiencing One or More Falls with Major Injury,Numerator for Discharge Function Score,Denominator for Discharge Function Score,Discharge Function Score,Footnote for Discharge Function Score,Numerator for Transfer of Health Information to the Provider,Denominator for Transfer of Health Information to the Provider,Transfer of Health Information to the Provider,Footnote for Transfer of Health Information to the Provider,Numerator for Transfer of Health Information to the Patient,Denominator for Transfer of Health Information to the Patient,Transfer of Health Information to the Patient,Footnote for Transfer of Health Information to the Patient,DTC Numerator,DTC Denominator,DTC Observed Rate,DTC Risk-Standardized Rate,DTC Risk-Standardized Rate (Lower Limit),DTC Risk-Standardized Rate (Upper Limit),DTC Performance Categorization,Footnote for DTC Risk-Standardized Rate,PPR Numerator,PPR Denominator,PPR Observed Rate,PPR Risk-Standardized Rate,PPR Risk-Standardized Rate (Lower Limit),PPR Risk-Standardized Rate (Upper Limit),PPR Performance Categorization,Footnote for PPR Risk-Standardized Rate,PPH Numerator,PPH Denominator,PPH Observed Rate,PPH Risk-Standardized Rate,PPH Risk-Standardized Rate (Lower Limit),PPH Risk-Standardized Rate (Upper Limit),PPH Performance Categorization,Footnote for PPH Risk-Standardized Rate,"How much Medicare spends on an episode of care at this agency, compared to Medicare spending across all agencies nationally","Footnote for how much Medicare spends on an episode of care at this agency, compared to Medicare spending across all agencies nationally","No. of episodes to calc how much Medicare spends per episode of care at agency, compared to spending at all agencies (national)"
VA,497729,"VA RESIDENTIAL HEALTHCARE SERVICES, LLC",3130 GOLANSKY BLVD SUITE 202,WOODBRIDGE,22192,5716590556,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,07/22/2016,4,-,109,121,90.1,-,54,76,71.1,-,99,108,90.4,-,95,108,92.4,-,97,108,94.1,-,71,76,100.0,-,86,93,93.5,-,0,108,0.0,-,118,121,97.5,-,1,121,0.8,-,97,108,89.81,-,23,45,51.11,-,30,62,48.39,-,68,79,86.08,83.61,76.40,88.66,Better Than National Rate,-,-,13,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,1,37,2.70,8.35,4.43,14.67,Same As National Rate,-,0.66,-,108
VA,497730,BAYADA HOME HEALTH CARE INC,6066 LEESBURG PIKE SUITE 900,FALLS CHURCH,22041,7038202001,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,07/08/2016,4.5,-,"1,803","1,807",99.8,-,912,"1,118",81.6,-,784,931,92.5,-,809,931,93.7,-,815,931,96.5,-,"1,219","1,315",92.4,-,617,923,94.0,-,19,"1,486",0.9,-,"1,801","1,807",99.7,-,42,"1,804",2.3,-,417,925,45.08,-,100,103,97.09,-,"1,364","1,383",98.63,-,"1,926","2,422",79.52,84.22,83.07,86.08,Better Than National Rate,-,21,455,4.62,4.04,3.05,5.26,Same As National Rate,-,116,"1,269",9.14,9.77,8.34,11.51,Same As National Rate,-,1.05,-,"3,381"
VA,497733,WARM HEARTH AT HOME INC,100 ARBOR DRIVE SUITE 108,CHRISTIANSBURG,24073,5404433428,PROPRIETARY,Yes,Yes,Yes,Yes,No,Yes,09/26/2016,2.5,-,276,307,89.9,-,162,232,69.8,-,163,203,80.3,-,177,201,87.6,-,158,202,79.4,-,90,130,73.3,-,146,193,75.5,-,1,214,0.6,-,225,308,73.1,-,5,291,1.7,-,144,204,70.59,-,33,40,82.50,-,129,174,74.14,-,212,288,73.61,75.68,70.72,80.16,Same As National Rate,-,7,155,4.52,4.12,2.98,5.65,Same As National Rate,-,11,147,7.48,8.52,5.44,13.24,Same As National Rate,-,0.97,-,438
VA,497734,PATHWELL HOME HEALTH & HOSPICE,118 CREEKSIDE LANE,WINCHESTER,22602,5719348408,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,11/01/2016,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,278,394,70.56,75.16,71.42,78.99,Same As National Rate,-,9,175,5.14,4.18,3.20,6.08,Same As National Rate,-,16,133,12.03,11.41,7.47,15.98,Same As National Rate,-,1.00,-,567
VA,497735,EQUILIBRIO HOME HEALTH OF VIRGINIA INC,1142 JENSEN DRIVE,VIRGINIA BEACH,23451,7579659942,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,11/26/2016,2,-,182,222,82.0,-,105,160,65.6,-,88,127,78.6,-,99,127,83.9,-,90,127,76.4,-,100,123,82.9,-,80,124,74.9,-,1,133,0.4,-,160,224,71.4,-,2,223,0.9,-,60,123,48.78,-,34,38,89.47,-,91,95,95.79,-,101,210,48.10,55.66,50.00,63.73,Worse Than National Rate,-,2,56,3.57,3.71,2.79,5.30,Same As National Rate,-,23,114,20.18,13.73,9.96,18.87,Worse Than National Rate,-,1.09,-,546
VA,497736,"FRIENDS HEALTH CARE TEAM, INC",8003 FORBES PL STE 101,SPRINGFIELD,22151,5713508233,PROPRIETARY,Yes,Yes,Yes,Yes,No,Yes,09/27/2016,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,12,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,6,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,8,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,0.51,-,21
VA,497737,BRANDON OAKS AT HOME,3807 BRANDON AVE SW  SUITE 2410,ROANOKE,24018,5402838649,NON-PROFIT,Yes,Yes,Yes,Yes,Yes,Yes,11/07/2016,5,-,444,446,99.6,-,240,271,88.6,-,346,353,95.4,-,348,353,95.2,-,344,353,93.2,-,325,333,95.5,-,341,350,91.8,-,0,356,0.0,-,445,446,99.8,-,4,438,0.9,-,294,352,83.52,-,-,-,-,The number of patient episodes for this measure is too small to report.,345,345,100.00,-,433,531,81.54,87.28,82.99,90.51,Better Than National Rate,-,24,400,6.00,4.77,3.42,6.41,Same As National Rate,-,18,288,6.25,6.30,4.28,9.31,Better Than National Rate,-,0.92,-,605
VA,497739,VIRGINIA HEALTHCARE  SERVICES OF THE VALLEY LLC,115 CREEKSIDE LANE,WINCHESTER,22602,5403698322,PROPRIETARY,Yes,Yes,Yes,Yes,No,Yes,01/13/2017,2.5,-,494,520,95.0,-,304,363,83.7,-,255,346,85.4,-,233,330,85.8,-,229,348,78.9,-,163,193,96.2,-,124,292,64.2,-,3,368,0.8,-,508,520,97.7,-,12,518,2.3,-,237,344,68.90,-,95,184,51.63,-,157,184,85.33,-,321,558,57.53,56.74,52.74,60.48,Worse Than National Rate,-,3,93,3.23,3.86,2.71,5.33,Same As National Rate,-,45,275,16.36,19.70,15.47,24.70,Worse Than National Rate,-,0.93,-,"1,321"
VA,497740,HOPE HEALTH CARE LLC,8101 VANGUARD DRIVE - SUITE 150,MECHANICSVLLE,23111,8047891569,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,01/17/2017,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-
VA,497743,NAYAR HEALTH CARE LLC,300 ASHCAKE ROAD,ASHLAND,23005,8043305433,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,No,05/18/2017,3,-,445,471,94.5,-,346,353,98.0,-,212,246,89.8,-,181,246,91.4,-,205,246,85.5,-,190,232,83.9,-,208,243,88.1,-,1,258,0.7,-,471,471,100.0,-,7,471,1.5,-,169,239,70.71,-,23,33,69.70,-,218,225,96.89,-,330,577,57.19,64.44,59.96,68.51,Worse Than National Rate,-,6,233,2.58,3.57,2.49,4.91,Same As National Rate,-,53,250,21.20,15.99,12.54,19.83,Worse Than National Rate,-,1.03,-,"1,405"
VA,497744,@HEART HOMECARE,349 SOUTHPORT CIRLCE SUITE 106,VIRGINIA BEACH,23452,7579614077,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,06/01/2017,4.5,-,407,422,96.4,-,255,270,94.4,-,214,236,96.0,-,220,236,97.1,-,219,236,95.0,-,222,237,93.8,-,214,235,98.6,-,2,266,0.5,-,420,422,99.5,-,3,421,0.7,-,169,230,73.48,-,71,71,100.00,-,192,195,98.46,-,173,270,64.07,72.51,66.27,78.38,Same As National Rate,-,2,142,1.41,3.40,2.46,4.59,Same As National Rate,-,16,144,11.11,9.22,6.39,13.17,Same As National Rate,-,0.95,-,682
VA,497745,FIRST CHOICE HOME CARE,"1400 SHEPARD DRIVE, SUITE 100",STERLING,20164,5713252340,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,06/15/2017,4,-,235,236,99.6,-,154,155,99.4,-,162,178,87.6,-,167,178,89.6,-,152,178,93.4,-,168,177,92.7,-,169,177,93.4,-,1,178,0.5,-,234,237,98.7,-,0,237,0.0,-,118,178,66.29,-,6,38,15.79,-,119,140,85.00,-,212,262,80.92,83.79,79.51,87.92,Better Than National Rate,-,10,137,7.30,4.47,3.30,6.35,Same As National Rate,-,6,125,4.80,6.88,4.18,10.33,Same As National Rate,-,0.96,-,389
VA,497746,SENTARA HOME CARE SERVICES-SUFFOLK,154 BURNETTS WAY SUITE 102,SUFFOLK,23434,7579831900,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,07/20/2017,3.5,-,"1,262","1,399",90.2,-,549,867,63.3,-,935,"1,035",86.5,-,969,"1,032",91.2,-,950,"1,035",88.0,-,942,991,91.6,-,906,"1,030",83.6,-,3,"1,065",0.3,-,"1,383","1,400",98.8,-,5,"1,400",0.4,-,805,"1,032",78.00,-,109,110,99.09,-,953,955,99.79,-,880,"1,067",82.47,91.02,88.72,93.20,Better Than National Rate,-,55,999,5.51,4.41,3.54,5.38,Same As National Rate,-,45,505,8.91,7.43,5.82,9.26,Better Than National Rate,-,0.89,-,"1,317"
VA,497747,SENTARA HOME CARE SERVICES-VIRGINIA BEACH,535 INDEPENDENCE PARKWAY SUITE 100,CHESAPEAKE,23320,7575533579,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,06/28/2017,3,-,"2,957","3,913",75.6,-,"1,611","2,401",67.1,-,"2,535","2,883",83.7,-,"2,570","2,879",86.0,-,"2,556","2,882",85.9,-,"2,233","2,518",87.9,-,"2,443","2,865",79.2,-,7,"2,928",0.2,-,"3,855","3,922",98.3,-,38,"3,915",1.0,-,"2,231","2,873",77.65,-,243,310,78.39,-,"2,574","2,618",98.32,-,"2,949","3,750",78.64,87.82,86.71,89.20,Better Than National Rate,-,175,"2,853",6.13,5.12,4.49,5.95,Worse Than National Rate,-,159,"1,858",8.56,7.19,6.31,8.31,Better Than National Rate,-,0.94,-,"4,683"
VA,497748,SENTARA HOME CARE SERVICES-WILLIAMSBURG,"5372 DISCOVERY PARK BOULEVARD, SUITE 201",WILLIAMSBURG,23188,7579841350,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,07/25/2017,3.5,-,"1,175","1,500",78.3,-,688,923,74.5,-,"1,077","1,166",88.3,-,"1,048","1,163",89.2,-,"1,067","1,168",89.2,-,907,"1,000",92.9,-,991,"1,157",80.6,-,2,"1,191",0.3,-,"1,473","1,502",98.1,-,13,"1,501",0.9,-,957,"1,165",82.15,-,86,90,95.56,-,"1,087","1,101",98.73,-,"1,432","1,688",84.83,90.36,88.39,91.71,Better Than National Rate,-,79,"1,394",5.67,5.11,4.24,6.12,Worse Than National Rate,-,57,852,6.69,6.59,5.31,8.33,Better Than National Rate,-,0.96,-,"2,090"
VA,497749,DESTINY HOME CARE LLC,4021 WILLIAMSBURG COURT,FAIRFAX,22032,7039447100,PROPRIETARY,Yes,Yes,No,No,No,Yes,11/06/2017,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-
VA,497750,AHR HOME CARE,3022 JAVIER RD SUITE 104,FAIRFAX,22031,7032052412,PROPRIETARY,Yes,Yes,No,No,No,No,09/26/2017,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-
VA,497751,HEALING HOME HEALTHCARE INC,"7000 INFANTRY RIDGE ROAD, SUITE 110",MANASSAS,20109,7036500576,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,12/29/2017,3,-,650,671,96.9,-,399,444,89.9,-,464,508,87.7,-,463,508,87.3,-,462,508,90.8,-,433,477,88.0,-,476,506,89.0,-,1,509,0.2,-,661,671,98.5,-,5,671,0.7,-,323,507,63.71,-,34,49,69.39,-,439,459,95.64,-,288,380,75.79,77.21,72.93,81.18,Same As National Rate,-,5,158,3.16,3.79,2.68,5.28,Same As National Rate,-,27,244,11.07,12.21,8.60,16.32,Same As National Rate,-,0.98,-,467
VA,497752,AVALON IN HOME NURSING AND REHABILITATION LLC,"6402 ARLINGTON BLVD., STE 720",FALLS CHURCH,22042,7032692238,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,01/29/2018,3,-,687,803,85.6,-,468,509,91.9,-,492,605,80.1,-,530,604,88.3,-,524,608,87.9,-,380,436,90.5,-,519,593,85.3,-,1,634,0.1,-,797,803,99.3,-,9,803,1.1,-,485,619,78.35,-,-,-,-,The number of patient episodes for this measure is too small to report.,604,618,97.73,-,881,"1,053",83.67,84.00,81.93,86.09,Better Than National Rate,-,17,554,3.07,3.84,2.88,5.09,Same As National Rate,-,53,540,9.81,11.89,9.21,14.90,Same As National Rate,-,0.96,-,"1,545"
VA,497754,GRACE HOME HEALTHCARE LLC,9735 MAIN STREET SUITE 200,FAIRFAX,22031,7038657370,PROPRIETARY,Yes,Yes,No,No,No,No,01/26/2018,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,The number of patient episodes for this measure is too small to report.,-,2,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,2,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,The number of patient episodes for this measure is too small to report.,7
